x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.3603352904319763,0.46786823868751526,0.5538036823272705,0.622957706451416,0.6921827793121338,0.47951841354370117,0.5260099768638611,0.5504656434059143,0.5679334402084351,0.4145832657814026,0.4288591146469116,0.435451865196228,0.4384196698665619,0.3538705110549927,0.3548082411289215,0.3571145534515381,0.36065518856048584,0.29309356212615967,0.2811514735221863,0.27547207474708557,0.2736550569534302,0.8216562271118164,0.7774607539176941,0.6890854835510254,0.6111261248588562,0.5855056643486023,0.4766496419906616,0.35013309121131897,0.2666581869125366,0.1924889087677002,0.4520054757595062,0.2939559817314148,0.19303157925605774,0.11045122146606445,0.46358925104141235,0.3192015290260315,0.22449085116386414,0.1418091058731079,0.5050821304321289,0.400484174489975,0.33047235012054443,0.2634999752044678,5
0.3666665852069855,0.4752884805202484,0.5614493489265442,0.631258487701416,0.6971567273139954,0.48722195625305176,0.5317214727401733,0.555491030216217,0.5724444389343262,0.42114996910095215,0.43589526414871216,0.44319862127304077,0.4465332627296448,0.35942280292510986,0.3610203266143799,0.3621925115585327,0.36435195803642273,0.29813671112060547,0.2818165123462677,0.2719041109085083,0.26683443784713745,0.8149229288101196,0.7699028253555298,0.680006742477417,0.6084451079368591,0.5850399136543274,0.47355136275291443,0.3470477759838104,0.2647395431995392,0.19258588552474976,0.44781163334846497,0.291911244392395,0.19473162293434143,0.11654433608055115,0.45811063051223755,0.31465357542037964,0.22384536266326904,0.14609411358833313,0.498501718044281,0.3959810733795166,0.3283982276916504,0.2649109661579132,5
0.3779749572277069,0.48553666472435,0.5725165605545044,0.6408895254135132,0.706527829170227,0.49674057960510254,0.540493369102478,0.5627546310424805,0.5781272649765015,0.43172386288642883,0.44564855098724365,0.4517325162887573,0.45336008071899414,0.37101826071739197,0.3709256649017334,0.37111765146255493,0.37241411209106445,0.3102802038192749,0.2867124080657959,0.2728930711746216,0.2644251585006714,0.8135843276977539,0.7699785232543945,0.6793651580810547,0.6118156909942627,0.5932634472846985,0.4719533622264862,0.3473585247993469,0.2656058669090271,0.19525361061096191,0.4479808509349823,0.2915957570075989,0.19511237740516663,0.11698636412620544,0.45910489559173584,0.3157288134098053,0.22597181797027588,0.14682334661483765,0.4998204708099365,0.3991719186306,0.33246365189552307,0.26825040578842163,5
0.4070155620574951,0.5161848664283752,0.6045933365821838,0.6745115518569946,0.7368178367614746,0.5337923169136047,0.5777215361595154,0.5985621213912964,0.612106442451477,0.466138631105423,0.48010554909706116,0.48621875047683716,0.4873404800891876,0.4032112658023834,0.4051711857318878,0.4060905873775482,0.40702804923057556,0.34179478883743286,0.3151976764202118,0.29986754059791565,0.2900526523590088,0.837744951248169,0.7959903478622437,0.6983556747436523,0.6302677392959595,0.6132088303565979,0.48807674646377563,0.3609215319156647,0.2791443467140198,0.21176642179489136,0.46597084403038025,0.3071431517601013,0.20908433198928833,0.1291688084602356,0.47890132665634155,0.33031201362609863,0.2383015751838684,0.1600671410560608,0.5214176774024963,0.41904351115226746,0.3499045968055725,0.2848995625972748,5
0.4153478145599365,0.5254496932029724,0.6141374707221985,0.6825457215309143,0.7465474605560303,0.5428247451782227,0.5859065651893616,0.6081430315971375,0.6236810684204102,0.47464150190353394,0.48752328753471375,0.49345141649246216,0.4952159821987152,0.4109676480293274,0.41049909591674805,0.4098972678184509,0.4102720022201538,0.3486395478248596,0.32145506143569946,0.30619245767593384,0.29709088802337646,0.8532569408416748,0.8122067451477051,0.7111164927482605,0.6400453448295593,0.6199446320533752,0.4949681758880615,0.36772555112838745,0.285774827003479,0.2160637378692627,0.4718697965145111,0.31446561217308044,0.21577057242393494,0.13313236832618713,0.4854300320148468,0.3372000455856323,0.24418297410011292,0.16291332244873047,0.5302066802978516,0.4258555769920349,0.3553999662399292,0.2879330813884735,5
0.42051059007644653,0.5304495692253113,0.6180312037467957,0.6874103546142578,0.7522523999214172,0.5532635450363159,0.5974096655845642,0.6212933659553528,0.6385355591773987,0.48493003845214844,0.49728330969810486,0.5028001070022583,0.5045992136001587,0.4195568561553955,0.4187467098236084,0.4171302616596222,0.41656747460365295,0.3550263047218323,0.32796362042427063,0.31242167949676514,0.3021826148033142,0.8786779642105103,0.8360928297042847,0.7413459420204163,0.6687548756599426,0.6411241888999939,0.5196590423583984,0.3888554573059082,0.30463093519210815,0.2309322953224182,0.4927297830581665,0.33122897148132324,0.22945931553840637,0.14215156435966492,0.5057691931724548,0.35500288009643555,0.2578984498977661,0.1713319718837738,0.5519087314605713,0.4446880519390106,0.3709990978240967,0.3006592094898224,5
0.42260435223579407,0.534176766872406,0.625244677066803,0.693528413772583,0.7575899362564087,0.5531332492828369,0.5962697863578796,0.6203709244728088,0.6375454664230347,0.483456015586853,0.4960032105445862,0.5014134645462036,0.5029160380363464,0.417809396982193,0.4163845181465149,0.41507846117019653,0.4145602583885193,0.3529220223426819,0.32551997900009155,0.3089274764060974,0.29766005277633667,0.8908054232597351,0.8470830917358398,0.746173620223999,0.6730796098709106,0.6480984687805176,0.5259332060813904,0.3935130834579468,0.30981770157814026,0.23673856258392334,0.5004119873046875,0.33830514550209045,0.23718643188476562,0.15154170989990234,0.513630747795105,0.36306649446487427,0.26613709330558777,0.17997395992279053,0.5598543286323547,0.45352494716644287,0.3807469606399536,0.3107529580593109,5
0.42273440957069397,0.5381582379341125,0.6274086833000183,0.6912639141082764,0.7555896043777466,0.5463446378707886,0.5848602652549744,0.607473611831665,0.6243430972099304,0.47253745794296265,0.4802110493183136,0.4832182228565216,0.48392385244369507,0.40462279319763184,0.39909929037094116,0.3940569758415222,0.3912643492221832,0.3391280174255371,0.3078422248363495,0.28777652978897095,0.27323514223098755,0.8972154855728149,0.8451955318450928,0.7367226481437683,0.6560475826263428,0.6205922365188599,0.5195180773735046,0.38283324241638184,0.29478320479393005,0.2171766757965088,0.49451807141304016,0.32795411348342896,0.2235356569290161,0.13499322533607483,0.5108523368835449,0.35624998807907104,0.25687429308891296,0.16780385375022888,0.5630898475646973,0.4565930664539337,0.3837805986404419,0.3131830096244812,5
0.4214920401573181,0.5360338687896729,0.6250238418579102,0.6919571757316589,0.7567375302314758,0.5403061509132385,0.5789528489112854,0.6022583842277527,0.6202062368392944,0.4657372236251831,0.47397881746292114,0.47789204120635986,0.479683518409729,0.3973367214202881,0.38900840282440186,0.38355082273483276,0.38094717264175415,0.33183586597442627,0.29720479249954224,0.2756679058074951,0.2600526213645935,0.9139647483825684,0.8587851524353027,0.7421368360519409,0.6560254096984863,0.616051971912384,0.5243856310844421,0.3844968378543854,0.2945002019405365,0.2156718373298645,0.49834340810775757,0.32897529006004333,0.2226334512233734,0.13267269730567932,0.5146598219871521,0.35863417387008667,0.25816819071769714,0.16875335574150085,0.5692747235298157,0.4629337787628174,0.3893281817436218,0.31866753101348877,5
0.417866587638855,0.5358642339706421,0.6225908994674683,0.686599850654602,0.7514127492904663,0.5318151116371155,0.5691249370574951,0.5908868312835693,0.6067827939987183,0.4536024034023285,0.45841795206069946,0.45959487557411194,0.4584643840789795,0.3833334445953369,0.3732275664806366,0.3655613958835602,0.36030495166778564,0.3181537985801697,0.28187644481658936,0.2586261034011841,0.24099299311637878,0.9257315993309021,0.8636243343353271,0.7406749129295349,0.6535508632659912,0.6153398752212524,0.5218539834022522,0.3798292875289917,0.2870931923389435,0.20695164799690247,0.49775373935699463,0.3275788426399231,0.22048500180244446,0.13235539197921753,0.5173614621162415,0.3587360978126526,0.25833696126937866,0.17047104239463806,0.5764249563217163,0.4697210192680359,0.3958166241645813,0.3261542320251465,5
0.39564424753189087,0.5123987197875977,0.5993157029151917,0.6654559969902039,0.7295130491256714,0.5031012296676636,0.5396283864974976,0.5599010586738586,0.5737718343734741,0.4252859055995941,0.42578965425491333,0.4247780442237854,0.42123180627822876,0.3551165461540222,0.34053874015808105,0.33193278312683105,0.32529395818710327,0.28979647159576416,0.2498409003019333,0.22556054592132568,0.2070298194885254,0.9446457028388977,0.8686484098434448,0.7385897040367126,0.6453015208244324,0.5977675914764404,0.5220845937728882,0.3778645396232605,0.28595179319381714,0.20612254738807678,0.5018662214279175,0.32981985807418823,0.22583940625190735,0.13969406485557556,0.5235274434089661,0.3655787706375122,0.2666970491409302,0.17876571416854858,0.5832757949829102,0.4760378897190094,0.40383195877075195,0.33506935834884644,5
0.3945966362953186,0.5121853947639465,0.5985860824584961,0.6660977602005005,0.7349846363067627,0.5009185671806335,0.5383394360542297,0.5573784112930298,0.5681602358818054,0.4196104109287262,0.42028477787971497,0.4170316457748413,0.409639447927475,0.34579581022262573,0.3304870128631592,0.32063722610473633,0.31230640411376953,0.2757161259651184,0.23026716709136963,0.20170168578624725,0.1795039176940918,0.9663573503494263,0.8900620937347412,0.7537732720375061,0.6538406014442444,0.6014331579208374,0.5311033725738525,0.37723416090011597,0.2786065936088562,0.1909184455871582,0.5144733190536499,0.33171600103378296,0.2158668041229248,0.11484122276306152,0.5418410897254944,0.37295085191726685,0.2628403604030609,0.1632646918296814,0.6071353554725647,0.4906926453113556,0.4111259877681732,0.3330443799495697,5
0.3923862874507904,0.5145484209060669,0.6035218238830566,0.6727112531661987,0.744069516658783,0.5049804449081421,0.5432618856430054,0.5626095533370972,0.5743710994720459,0.42104458808898926,0.42134997248649597,0.4181433320045471,0.4113389551639557,0.3452105224132538,0.33041948080062866,0.3193930685520172,0.30990588665008545,0.27448907494544983,0.2272234410047531,0.1970406472682953,0.17327383160591125,0.9776010513305664,0.9053752422332764,0.7671340703964233,0.6633617877960205,0.6115325093269348,0.5384577512741089,0.3816664516925812,0.27908483147621155,0.18860745429992676,0.5199546217918396,0.3314169943332672,0.21251392364501953,0.10874974727630615,0.5476027131080627,0.3732151985168457,0.2584783732891083,0.15469220280647278,0.614863395690918,0.49758124351501465,0.4165801703929901,0.33615949749946594,5
0.3891611695289612,0.5189163088798523,0.6099110841751099,0.6760651469230652,0.7458192110061646,0.5015178322792053,0.5404026508331299,0.5608649849891663,0.5734528303146362,0.4142265319824219,0.41325750946998596,0.4107252359390259,0.4039806127548218,0.3369281589984894,0.3207942247390747,0.3103732764720917,0.3011625409126282,0.26600873470306396,0.21657156944274902,0.1852080523967743,0.16005197167396545,0.985608696937561,0.9056297540664673,0.7633528709411621,0.6576180458068848,0.6020874381065369,0.5293929576873779,0.37175852060317993,0.26818257570266724,0.17676880955696106,0.511100172996521,0.3201507329940796,0.19878733158111572,0.09335905313491821,0.5404261946678162,0.36608994007110596,0.2503615915775299,0.144802987575531,0.6100583672523499,0.49334824085235596,0.4126602113246918,0.3336668908596039,5
0.3846205770969391,0.5137382745742798,0.6062381267547607,0.6749837398529053,0.7453904151916504,0.49818357825279236,0.5367050170898438,0.556499719619751,0.568583071231842,0.4102070927619934,0.4096797704696655,0.4062304198741913,0.3987213671207428,0.3321516215801239,0.3147491216659546,0.30409684777259827,0.2948223650455475,0.26043272018432617,0.2089020013809204,0.1775156855583191,0.1529431939125061,0.9871744513511658,0.9055911898612976,0.7595250606536865,0.6530163884162903,0.5974484086036682,0.5289785265922546,0.36707615852355957,0.2617016136646271,0.16843220591545105,0.5107744932174683,0.31740155816078186,0.19502770900726318,0.08802282810211182,0.5391432642936707,0.3623846173286438,0.24606111645698547,0.14007392525672913,0.6072752475738525,0.4879198372364044,0.40667685866355896,0.3265290856361389,5
0.3868476152420044,0.5141247510910034,0.6059213280677795,0.6730866432189941,0.7430137395858765,0.500347375869751,0.5374810695648193,0.555669367313385,0.5664142370223999,0.41453614830970764,0.4129645824432373,0.408588171005249,0.4003635048866272,0.33803790807724,0.3172731399536133,0.3056407570838928,0.296741247177124,0.2663070857524872,0.21260569989681244,0.17933371663093567,0.15360116958618164,0.9730350971221924,0.8916972875595093,0.7434302568435669,0.6381969451904297,0.5838234424591064,0.5152406692504883,0.3526703715324402,0.2480020821094513,0.1580536961555481,0.49802902340888977,0.30347320437431335,0.18092390894889832,0.07700002193450928,0.5250985026359558,0.3495061993598938,0.23480984568595886,0.13266924023628235,0.5906603336334229,0.47513771057128906,0.3961276113986969,0.31892430782318115,5
0.38580945134162903,0.5116235613822937,0.6028500199317932,0.6734625101089478,0.7440135478973389,0.5005164742469788,0.5382300615310669,0.5576869249343872,0.5699306726455688,0.4143373966217041,0.4150473177433014,0.4116322994232178,0.4046818017959595,0.3367614448070526,0.31898877024650574,0.30807775259017944,0.29997092485427856,0.2640294134616852,0.21224357187747955,0.18013012409210205,0.15571394562721252,0.9709950685501099,0.8906644582748413,0.7474690675735474,0.6419053673744202,0.5867583155632019,0.5171393156051636,0.35465529561042786,0.25071319937705994,0.16007164120674133,0.497445672750473,0.30294308066368103,0.1806897521018982,0.07570785284042358,0.5238877534866333,0.34583795070648193,0.22875049710273743,0.12410643696784973,0.58982914686203,0.47092777490615845,0.3895048201084137,0.30971038341522217,5
0.3894868493080139,0.5149950981140137,0.6052156686782837,0.6737276911735535,0.7444614171981812,0.5029220581054688,0.5393750667572021,0.5576452016830444,0.5692520141601562,0.4171638488769531,0.4137320816516876,0.4092288017272949,0.40174591541290283,0.3414336144924164,0.31995609402656555,0.3074340522289276,0.2984410524368286,0.27051734924316406,0.21802879869937897,0.18552625179290771,0.16119003295898438,0.9528214931488037,0.8684194087982178,0.7235596179962158,0.6203768849372864,0.5693093538284302,0.4998348355293274,0.33916839957237244,0.23691511154174805,0.14861339330673218,0.4836319088935852,0.2890031337738037,0.16782641410827637,0.06507819890975952,0.5119377374649048,0.33550530672073364,0.21905094385147095,0.11514732241630554,0.5784430503845215,0.46148666739463806,0.38123536109924316,0.3022865056991577,5
0.39156439900398254,0.5153803825378418,0.6075131893157959,0.6751900315284729,0.7417061924934387,0.5068567991256714,0.5449045300483704,0.5634492635726929,0.5751843452453613,0.42252975702285767,0.42035165429115295,0.41599324345588684,0.40830197930336,0.347249835729599,0.32803475856781006,0.31637275218963623,0.3076675236225128,0.2764658033847809,0.2273886650800705,0.19775915145874023,0.17605841159820557,0.9367166757583618,0.8524079322814941,0.712812066078186,0.6128860116004944,0.5586490631103516,0.48910629749298096,0.3301129937171936,0.2283911406993866,0.14079290628433228,0.471457839012146,0.27726471424102783,0.157796710729599,0.05755317211151123,0.497890442609787,0.3209018111228943,0.20755547285079956,0.10743081569671631,0.5621713995933533,0.44498270750045776,0.36423954367637634,0.2858128547668457,5
0.39349403977394104,0.513552188873291,0.6037611961364746,0.6723222732543945,0.7416692972183228,0.5097296833992004,0.5459609627723694,0.5646429061889648,0.5774121880531311,0.4287790358066559,0.42726463079452515,0.4248667061328888,0.41965728998184204,0.35618409514427185,0.33854246139526367,0.3294474184513092,0.32343778014183044,0.2877507209777832,0.24109439551830292,0.21321052312850952,0.1928481161594391,0.9148265719413757,0.8337973952293396,0.6932070851325989,0.5907163619995117,0.5382726192474365,0.4707113206386566,0.31376683712005615,0.21537616848945618,0.13104453682899475,0.4528723955154419,0.2651669979095459,0.14846134185791016,0.050004035234451294,0.4776899218559265,0.30767253041267395,0.19828903675079346,0.10083729028701782,0.540155827999115,0.42514604330062866,0.3464115262031555,0.26973453164100647,5
0.3860066533088684,0.5070582628250122,0.5944385528564453,0.660528838634491,0.7296608090400696,0.505130410194397,0.5415555238723755,0.5609056949615479,0.5745214223861694,0.4245075583457947,0.4233263432979584,0.421600878238678,0.4172297716140747,0.3523283302783966,0.33491766452789307,0.3266742527484894,0.321782648563385,0.2847290635108948,0.23922626674175262,0.21207772195339203,0.19289597868919373,0.9000014662742615,0.826357901096344,0.6915791034698486,0.5869938731193542,0.5353804230690002,0.4665500521659851,0.31222593784332275,0.21643295884132385,0.1339162290096283,0.44927260279655457,0.2664550542831421,0.15141695737838745,0.05447882413864136,0.47387418150901794,0.3077400326728821,0.19976118206977844,0.10416629910469055,0.5345579385757446,0.41994303464889526,0.34198397397994995,0.26688382029533386,5
0.3889451324939728,0.5026059746742249,0.5896313190460205,0.6508992910385132,0.7164453268051147,0.5039367079734802,0.5371301174163818,0.5538684725761414,0.5649409890174866,0.4263084828853607,0.42463961243629456,0.4211731553077698,0.4142290949821472,0.3561908006668091,0.33889108896255493,0.3282105326652527,0.3202996253967285,0.2892700731754303,0.2445424199104309,0.21764470636844635,0.19716063141822815,0.8990739583969116,0.8292776346206665,0.6985840797424316,0.5951752066612244,0.537238597869873,0.47507673501968384,0.32503363490104675,0.23061183094978333,0.1480417251586914,0.45689308643341064,0.278359591960907,0.16741210222244263,0.07220989465713501,0.48090413212776184,0.318954199552536,0.2152656614780426,0.1205742359161377,0.5420034527778625,0.43014875054359436,0.3554580509662628,0.2819187045097351,5
0.394015371799469,0.5021259784698486,0.5862950086593628,0.6489085555076599,0.7140107154846191,0.5064331293106079,0.5413793921470642,0.5580896139144897,0.5693948864936829,0.43272966146469116,0.43455225229263306,0.4312547743320465,0.4246687889099121,0.365581214427948,0.3538285493850708,0.34377551078796387,0.3359835743904114,0.3017907440662384,0.2596088647842407,0.23357844352722168,0.2135767638683319,0.9006868600845337,0.8354004621505737,0.7106627225875854,0.6125077605247498,0.5603974461555481,0.49673470854759216,0.35578882694244385,0.26702678203582764,0.18955639004707336,0.47719258069992065,0.30481016635894775,0.19818434119224548,0.10813015699386597,0.5000590682029724,0.3390772342681885,0.24153301119804382,0.15478143095970154,0.5597001910209656,0.4530029892921448,0.38101625442504883,0.31091129779815674,5
